date,mine_id,zone_id,shift,planned_tonnage,actual_tonnage,shortfall_tonnage,ore_grade_mined,hauling_trips,blasting_status,blasting_delay_hours,timestamp
2026-01-26,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,365.4,14.6,42.0,17,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,204.4,0.0,40.7,9,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,461.3,18.7,40.9,21,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,507.6,2.4,40.2,23,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,232.7,7.3,39.6,11,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,62.6,0.0,41.6,3,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,287.2,2.8,39.7,13,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,232.3,7.7,43.2,11,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,150.1,0.0,42.6,7,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,276.5,3.5,41.9,13,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,220.1,9.9,40.4,10,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,159.9,0.1,43.3,7,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,295.2,14.8,42.2,13,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,258.3,11.7,43.4,12,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,124.9,45.1,38.2,6,Postponed_Rain,2.0,2026-01-26T22:00:00Z
2026-01-26,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,318.7,11.3,41.4,14,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,290.3,0.0,40.3,13,Completed,0.0,2026-01-26T22:00:00Z
2026-01-26,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,198.3,0.0,41.2,9,Completed,0.0,2026-01-26T22:00:00Z
2026-01-27,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,158.2,61.8,37.2,7,Postponed_Rain,2.4,2026-01-27T22:00:00Z
2026-01-27,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,266.7,0.0,42.9,12,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,173.1,6.9,41.7,8,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,325.3,14.7,39.8,15,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,377.7,2.3,40.1,17,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,145.8,54.2,38.8,7,Postponed_Rain,2.7,2026-01-27T22:00:00Z
2026-01-27,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,470.0,10.0,42.5,21,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,496.5,13.5,43.9,23,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,243.4,0.0,42.2,11,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,48.2,11.8,38.7,2,Postponed_Rain,1.7,2026-01-27T22:00:00Z
2026-01-27,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,283.8,6.2,43.1,13,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,167.3,72.7,39.5,8,Postponed_Rain,3.0,2026-01-27T22:00:00Z
2026-01-27,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,149.1,0.9,41.3,7,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,216.5,63.5,39.9,10,Postponed_Rain,2.7,2026-01-27T22:00:00Z
2026-01-27,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,228.7,1.3,39.3,10,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,162.2,0.0,40.7,7,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,325.2,0.0,39.4,15,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,277.5,0.0,40.3,13,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,164.4,5.6,40.8,7,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,334.6,0.0,41.9,15,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,286.6,3.4,42.5,13,Completed,0.0,2026-01-27T22:00:00Z
2026-01-27,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,187.5,2.5,40.7,9,Completed,0.0,2026-01-27T22:00:00Z
2026-01-28,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,222.8,0.0,40.6,10,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,172.8,87.2,40.7,8,Completed,0.3,2026-01-28T22:00:00Z
2026-01-28,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,173.8,6.2,42.3,8,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,328.3,11.7,43.4,15,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,377.6,2.4,39.8,17,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,205.6,0.0,39.1,9,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,469.2,10.8,39.0,21,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,513.6,0.0,39.2,23,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,236.2,3.8,42.6,11,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,49.9,10.1,39.1,2,Delayed_Misfire,2.2,2026-01-28T22:00:00Z
2026-01-28,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,276.9,13.1,41.1,13,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,183.8,56.2,38.2,8,Delayed_Misfire,2.7,2026-01-28T22:00:00Z
2026-01-28,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,144.9,5.1,39.6,7,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,276.9,3.1,43.2,13,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,236.7,0.0,39.3,11,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,158.8,1.2,40.7,7,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,312.1,0.0,43.6,14,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,276.0,0.0,43.9,13,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,132.3,37.7,39.4,6,Delayed_Misfire,2.5,2026-01-28T22:00:00Z
2026-01-28,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,321.8,8.2,43.5,15,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,301.8,0.0,39.1,14,Completed,0.0,2026-01-28T22:00:00Z
2026-01-28,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,197.4,0.0,39.9,9,Completed,0.0,2026-01-28T22:00:00Z
2026-01-29,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,217.3,2.7,41.0,10,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,248.5,11.5,42.9,11,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,188.0,0.0,39.5,9,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,346.7,0.0,43.2,16,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,383.9,0.0,41.4,17,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,160.3,39.7,38.3,7,Postponed_Rain,2.3,2026-01-29T22:00:00Z
2026-01-29,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,467.2,12.8,43.7,21,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,495.3,14.7,43.5,23,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,239.9,0.1,39.2,11,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,57.5,2.5,42.4,3,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,222.9,67.1,40.2,10,Delayed_Misfire,2.3,2026-01-29T22:00:00Z
2026-01-29,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,250.3,0.0,42.0,11,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,150.1,0.0,40.0,7,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,292.1,0.0,39.8,13,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,219.3,10.7,41.4,10,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,166.2,0.0,42.2,8,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,310.9,0.0,43.8,14,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,195.9,74.1,38.6,9,Completed,0.5,2026-01-29T22:00:00Z
2026-01-29,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,165.0,5.0,42.3,8,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,344.3,0.0,39.8,16,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,282.0,8.0,43.6,13,Completed,0.0,2026-01-29T22:00:00Z
2026-01-29,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,184.5,5.5,41.5,8,Completed,0.0,2026-01-29T22:00:00Z
2026-01-30,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,215.3,4.7,41.6,10,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,264.0,0.0,42.1,12,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,180.9,0.0,42.0,8,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,336.9,3.1,40.4,15,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,396.5,0.0,39.8,18,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,204.5,0.0,40.8,9,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,462.2,17.8,41.9,21,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,514.5,0.0,41.3,23,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,249.3,0.0,40.5,11,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,61.4,0.0,42.1,3,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,276.5,13.5,41.4,13,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,229.2,10.8,43.8,10,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,105.3,44.7,42.9,5,Completed,0.6,2026-01-30T22:00:00Z
2026-01-30,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,268.3,11.7,42.7,12,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,159.9,70.1,40.5,7,Postponed_Rain,2.5,2026-01-30T22:00:00Z
2026-01-30,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,162.6,0.0,41.3,7,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,194.0,116.0,40.1,9,Completed,0.2,2026-01-30T22:00:00Z
2026-01-30,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,183.2,86.8,40.3,8,Postponed_Rain,3.4,2026-01-30T22:00:00Z
2026-01-30,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,191.5,0.0,43.7,9,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,269.6,60.4,37.0,12,Postponed_Rain,3.1,2026-01-30T22:00:00Z
2026-01-30,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,301.5,0.0,40.8,14,Completed,0.0,2026-01-30T22:00:00Z
2026-01-30,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,191.6,0.0,39.2,9,Completed,0.0,2026-01-30T22:00:00Z
2026-01-31,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,225.6,0.0,42.7,10,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,251.8,8.2,41.0,11,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,184.7,0.0,39.4,8,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,334.5,5.5,39.9,15,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,367.5,12.5,41.3,17,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,149.8,50.2,38.2,7,Postponed_Rain,2.3,2026-01-31T22:00:00Z
2026-01-31,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,463.0,17.0,43.4,21,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,531.6,0.0,40.2,24,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,241.2,0.0,40.7,11,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,46.3,13.7,40.4,2,Completed,0.4,2026-01-31T22:00:00Z
2026-01-31,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,289.6,0.4,39.8,13,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,249.9,0.0,40.8,11,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,154.8,0.0,43.9,7,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,182.1,97.9,40.9,8,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,241.4,0.0,40.4,11,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,163.7,0.0,43.0,7,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,301.3,8.7,43.3,14,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,279.0,0.0,41.9,13,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,109.7,60.3,41.2,5,Completed,0.4,2026-01-31T22:00:00Z
2026-01-31,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,344.7,0.0,41.4,16,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,285.2,4.8,39.3,13,Completed,0.0,2026-01-31T22:00:00Z
2026-01-31,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,195.9,0.0,41.4,9,Completed,0.0,2026-01-31T22:00:00Z
2026-02-01,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,222.6,0.0,42.5,10,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,247.4,12.6,41.4,11,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,173.8,6.2,39.2,8,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,222.4,117.6,38.7,10,Completed,0.1,2026-02-01T22:00:00Z
2026-02-01,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,391.6,0.0,40.4,18,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,147.0,53.0,39.3,7,Postponed_Rain,2.6,2026-02-01T22:00:00Z
2026-02-01,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,488.9,0.0,43.9,22,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,516.2,0.0,43.4,23,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,231.8,8.2,43.1,11,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,57.8,2.2,40.2,3,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,282.6,7.4,41.0,13,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,251.2,0.0,40.1,11,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,98.3,51.7,40.2,4,Postponed_Rain,2.4,2026-02-01T22:00:00Z
2026-02-01,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,287.9,0.0,42.1,13,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,230.1,0.0,42.2,10,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,166.7,0.0,42.3,8,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,319.3,0.0,43.1,15,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,270.9,0.0,42.6,12,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,172.1,0.0,40.2,8,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,327.9,2.1,44.0,15,Completed,0.0,2026-02-01T22:00:00Z
2026-02-01,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,204.7,85.3,38.9,9,Postponed_Rain,1.8,2026-02-01T22:00:00Z
2026-02-01,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,183.1,6.9,41.4,8,Completed,0.0,2026-02-01T22:00:00Z
2026-02-02,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,168.8,51.2,38.9,8,Postponed_Rain,2.9,2026-02-02T22:00:00Z
2026-02-02,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,250.8,9.2,43.0,11,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,201.7,0.0,42.3,9,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,243.7,96.3,37.8,11,Postponed_Rain,3.2,2026-02-02T22:00:00Z
2026-02-02,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,258.5,121.5,39.3,12,Completed,0.9,2026-02-02T22:00:00Z
2026-02-02,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,204.1,0.0,41.0,9,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,392.7,87.3,38.7,18,Postponed_Rain,3.1,2026-02-02T22:00:00Z
2026-02-02,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,493.3,16.7,43.8,22,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,175.2,64.8,39.1,8,Completed,0.9,2026-02-02T22:00:00Z
2026-02-02,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,59.6,0.4,42.6,3,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,244.3,45.7,39.3,11,Delayed_Misfire,3.7,2026-02-02T22:00:00Z
2026-02-02,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,241.8,0.0,41.0,11,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,156.9,0.0,39.3,7,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,280.3,0.0,40.1,13,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,161.3,68.7,39.0,7,Completed,0.5,2026-02-02T22:00:00Z
2026-02-02,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,161.3,0.0,39.4,7,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,306.9,3.1,43.6,14,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,196.6,73.4,40.2,9,Completed,0.9,2026-02-02T22:00:00Z
2026-02-02,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,176.1,0.0,40.7,8,Completed,0.0,2026-02-02T22:00:00Z
2026-02-02,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,186.3,143.7,42.4,8,Completed,0.4,2026-02-02T22:00:00Z
